1.300000000000000000e+02,4.600999999999999801e+01,4.896709999999999674e+00
1.820000000000000000e+02,4.600999999999999801e+01,4.902160000000000295e+00
1.740000000000000000e+02,4.600999999999999801e+01,4.878140000000000143e+00
2.970000000000000000e+02,4.600000000000000000e+01,4.906100000000000350e+00
7.000000000000000000e+01,4.602000000000000313e+01,4.885320000000000107e+00
1.390000000000000000e+02,4.600000000000000000e+01,4.934070000000000178e+00
1.100000000000000000e+02,4.600000000000000000e+01,4.846759999999999735e+00
1.450000000000000000e+02,4.600999999999999801e+01,4.935279999999999667e+00
1.450000000000000000e+02,4.600000000000000000e+01,4.905160000000000409e+00
1.290000000000000000e+02,4.600999999999999801e+01,4.866080000000000183e+00
2.000000000000000000e+02,4.599000000000000199e+01,4.849048999999999943e+00
1.500000000000000000e+02,4.602000000000000313e+01,4.943030000000000257e+00
7.900000000000000000e+01,4.600999999999999801e+01,4.856460000000000221e+00
1.190000000000000000e+02,4.600000000000000000e+01,4.865289999999999893e+00
2.840000000000000000e+02,4.600999999999999801e+01,4.900809999999999889e+00
1.760000000000000000e+02,4.602000000000000313e+01,4.892629999999999590e+00
1.050000000000000000e+02,4.603000000000000114e+01,4.890670000000000073e+00
1.000000000000000000e+02,4.600000000000000000e+01,4.832930000000000170e+00
1.600000000000000000e+02,4.600999999999999801e+01,4.854219999999999757e+00
1.200000000000000000e+02,4.600000000000000000e+01,4.877010000000000289e+00
2.990000000000000000e+02,4.600999999999999801e+01,4.887570000000000192e+00
1.400000000000000000e+02,4.600000000000000000e+01,4.874380000000000379e+00
6.000000000000000000e+02,4.602000000000000313e+01,4.880029999999999646e+00
3.750000000000000000e+02,4.602000000000000313e+01,4.829509999999999970e+00
1.200000000000000000e+02,4.603999999999999915e+01,4.996030000000000193e+00
1.650000000000000000e+02,4.600000000000000000e+01,4.896060000000000301e+00
1.650000000000000000e+02,4.600000000000000000e+01,4.852500000000000036e+00
4.100000000000000000e+02,4.602000000000000313e+01,4.885679999999999801e+00
1.800000000000000000e+02,4.602000000000000313e+01,4.850999999999999979e+00
1.000000000000000000e+02,4.603000000000000114e+01,4.888460000000000250e+00
1.400000000000000000e+02,4.600000000000000000e+01,4.939650000000000318e+00
2.000000000000000000e+02,4.602000000000000313e+01,4.862409999999999677e+00
8.000000000000000000e+01,4.603000000000000114e+01,4.869159999999999933e+00
1.480000000000000000e+02,4.597999999999999687e+01,4.868780000000000108e+00
1.400000000000000000e+02,4.600000000000000000e+01,4.881499999999999950e+00
1.080000000000000000e+02,4.602000000000000313e+01,4.901530000000000165e+00
7.500000000000000000e+01,4.600000000000000000e+01,4.867650000000000254e+00
1.500000000000000000e+02,4.600999999999999801e+01,4.859759999999999636e+00
2.450000000000000000e+02,4.600999999999999801e+01,4.894619999999999749e+00
1.240000000000000000e+02,4.603000000000000114e+01,4.884360000000000035e+00
2.110000000000000000e+02,4.600999999999999801e+01,4.843456508827676643e+00
1.700000000000000000e+02,4.603999999999999915e+01,4.914780000000000371e+00
3.160000000000000000e+02,4.600999999999999801e+01,4.913160000000000416e+00
1.200000000000000000e+02,4.600999999999999801e+01,4.854359999999999786e+00
2.950000000000000000e+02,4.599000000000000199e+01,4.850600000000000023e+00
1.610000000000000000e+02,4.602000000000000313e+01,4.870750000000000135e+00
1.070000000000000000e+02,4.602000000000000313e+01,4.888582999999999679e+00
8.700000000000000000e+01,4.604999999999999716e+01,4.963689999999999714e+00
6.000000000000000000e+01,4.600999999999999801e+01,4.979400000000000048e+00
4.500000000000000000e+02,4.600999999999999801e+01,4.865339999999999776e+00
1.190000000000000000e+02,4.602000000000000313e+01,4.888582999999999679e+00
1.000000000000000000e+02,4.600000000000000000e+01,4.885519999999999641e+00
1.250000000000000000e+02,4.600000000000000000e+01,4.891969999999999708e+00
1.090000000000000000e+02,4.603000000000000114e+01,4.865619999999999834e+00
1.500000000000000000e+02,4.602000000000000313e+01,4.849479999999999791e+00
2.400000000000000000e+02,4.596999999999999886e+01,4.860240000000000116e+00
9.400000000000000000e+01,4.602000000000000313e+01,4.894800000000000040e+00
1.060000000000000000e+02,4.602000000000000313e+01,4.894339999999999691e+00
1.460000000000000000e+02,4.600999999999999801e+01,4.876940000000000275e+00
2.750000000000000000e+02,4.600000000000000000e+01,4.932620000000000005e+00
8.700000000000000000e+01,4.603000000000000114e+01,4.902409999999999712e+00
1.460000000000000000e+02,4.606000000000000227e+01,4.893970000000000375e+00
3.950000000000000000e+02,4.600999999999999801e+01,4.904620000000000424e+00
7.500000000000000000e+01,4.599000000000000199e+01,4.896200000000000330e+00
7.100000000000000000e+01,4.603000000000000114e+01,4.837860000000000049e+00
1.200000000000000000e+02,4.602000000000000313e+01,4.925810000000000244e+00
1.870000000000000000e+02,4.602000000000000313e+01,4.899020000000000152e+00
9.500000000000000000e+01,4.600000000000000000e+01,4.851399999999999935e+00
1.360000000000000000e+02,4.603000000000000114e+01,4.873029999999999973e+00
2.400000000000000000e+02,4.602000000000000313e+01,4.847620000000000040e+00
1.100000000000000000e+02,4.600000000000000000e+01,4.872560000000000002e+00
1.390000000000000000e+02,4.600000000000000000e+01,4.894770000000000287e+00
8.200000000000000000e+01,4.600000000000000000e+01,4.907779999999999809e+00
1.200000000000000000e+02,4.600999999999999801e+01,4.868240000000000123e+00
1.560000000000000000e+02,4.603000000000000114e+01,4.890069999999999695e+00
7.200000000000000000e+01,4.602000000000000313e+01,4.870860000000000412e+00
2.140000000000000000e+02,4.600999999999999801e+01,4.896320000000000228e+00
2.900000000000000000e+02,4.600000000000000000e+01,4.895400000000000418e+00
1.160000000000000000e+02,4.600999999999999801e+01,4.895679999999999588e+00
8.500000000000000000e+01,4.602000000000000313e+01,4.868590000000000195e+00
1.500000000000000000e+02,4.602000000000000313e+01,4.922699999999999854e+00
9.900000000000000000e+01,4.600999999999999801e+01,4.910800000000000054e+00
4.950000000000000000e+02,4.602000000000000313e+01,4.870029999999999859e+00
8.860000000000000000e+02,4.600999999999999801e+01,4.920709999999999695e+00
1.110000000000000000e+02,4.600000000000000000e+01,4.908269999999999911e+00
1.360000000000000000e+02,4.603000000000000114e+01,4.887260000000000382e+00
6.000000000000000000e+01,4.600999999999999801e+01,4.851899999999999658e+00
1.990000000000000000e+02,4.600000000000000000e+01,4.910470000000000113e+00
2.500000000000000000e+02,4.602000000000000313e+01,4.904560000000000031e+00
1.250000000000000000e+02,4.600999999999999801e+01,4.874050000000000438e+00
1.000000000000000000e+02,4.600999999999999801e+01,4.871069999999999567e+00
3.250000000000000000e+02,4.600999999999999801e+01,4.887330000000000396e+00
2.250000000000000000e+02,4.600999999999999801e+01,4.852089999999999570e+00
1.800000000000000000e+02,4.600999999999999801e+01,4.878540000000000099e+00
6.200000000000000000e+01,4.603999999999999915e+01,4.951060000000000016e+00
2.290000000000000000e+02,4.603000000000000114e+01,4.885209999999999830e+00
1.090000000000000000e+02,4.602000000000000313e+01,4.868260000000000254e+00
2.500000000000000000e+02,4.599000000000000199e+01,4.848019999999999996e+00
1.170000000000000000e+02,4.602000000000000313e+01,4.883029999999999760e+00
6.700000000000000000e+01,4.600000000000000000e+01,4.835779999999999745e+00
1.350000000000000000e+02,4.600999999999999801e+01,4.899309999999999832e+00
1.210000000000000000e+02,4.600000000000000000e+01,4.872779999999999667e+00
1.100000000000000000e+02,4.600999999999999801e+01,4.856349999999999945e+00
1.490000000000000000e+02,4.600999999999999801e+01,4.907659999999999911e+00
3.990000000000000000e+02,4.602000000000000313e+01,4.890360000000000262e+00
2.000000000000000000e+02,4.600999999999999801e+01,4.898959999999999759e+00
1.610000000000000000e+02,4.600999999999999801e+01,4.903850000000000264e+00
1.500000000000000000e+02,4.600999999999999801e+01,4.861270000000000202e+00
1.600000000000000000e+02,4.600000000000000000e+01,4.902669999999999639e+00
1.350000000000000000e+02,4.600999999999999801e+01,4.909250000000000114e+00
2.490000000000000000e+02,4.599000000000000199e+01,4.893410000000000259e+00
2.000000000000000000e+02,4.600000000000000000e+01,4.854210000000000136e+00
1.670000000000000000e+02,4.602000000000000313e+01,4.891899999999999693e+00
1.220000000000000000e+02,4.600999999999999801e+01,4.896189999999999820e+00
1.250000000000000000e+02,4.602000000000000313e+01,4.904180000000000206e+00
1.800000000000000000e+02,4.600999999999999801e+01,4.916070000000000384e+00
1.500000000000000000e+02,4.600999999999999801e+01,4.859910000000000174e+00
1.510000000000000000e+02,4.599000000000000199e+01,4.846599999999999575e+00
8.000000000000000000e+02,4.600000000000000000e+01,4.887030000000000207e+00
2.500000000000000000e+02,4.602000000000000313e+01,4.873420000000000307e+00
1.800000000000000000e+02,4.602000000000000313e+01,4.885410000000000252e+00
1.400000000000000000e+02,4.600000000000000000e+01,4.874010000000000176e+00
1.800000000000000000e+02,4.600000000000000000e+01,4.899680000000000035e+00
1.390000000000000000e+02,4.600999999999999801e+01,4.890488000000000390e+00
8.800000000000000000e+01,4.606000000000000227e+01,4.888510000000000133e+00
3.590000000000000000e+02,4.600000000000000000e+01,4.911710000000000242e+00
1.700000000000000000e+02,4.600999999999999801e+01,4.889820000000000277e+00
1.090000000000000000e+02,4.599000000000000199e+01,4.910660000000000025e+00
1.470000000000000000e+02,4.599000000000000199e+01,4.788885999999999754e+00
1.050000000000000000e+02,4.603000000000000114e+01,5.012340000000000018e+00
3.500000000000000000e+02,4.600000000000000000e+01,4.853729999999999656e+00
1.440000000000000000e+02,4.603000000000000114e+01,4.878350000000000186e+00
3.000000000000000000e+02,4.602000000000000313e+01,4.869299999999999962e+00
2.100000000000000000e+02,4.600999999999999801e+01,4.855610000000000426e+00
6.900000000000000000e+01,4.597999999999999687e+01,4.874310000000000365e+00
2.100000000000000000e+02,4.602000000000000313e+01,4.879089999999999705e+00
2.450000000000000000e+02,4.604999999999999716e+01,4.903439999999999799e+00
1.250000000000000000e+02,4.603000000000000114e+01,4.881470000000000198e+00
3.990000000000000000e+02,4.600000000000000000e+01,4.876319999999999766e+00
1.160000000000000000e+02,4.600000000000000000e+01,4.933659999999999712e+00
1.390000000000000000e+02,4.599000000000000199e+01,4.848980000000000068e+00
1.300000000000000000e+02,4.602000000000000313e+01,4.853010000000000268e+00
2.010000000000000000e+02,4.600000000000000000e+01,4.991435000000000066e+00
5.140000000000000000e+02,4.603999999999999915e+01,4.897850000000000037e+00
1.950000000000000000e+02,4.600999999999999801e+01,4.865750000000000242e+00
9.500000000000000000e+01,4.602000000000000313e+01,4.874139999999999695e+00
8.500000000000000000e+01,4.600000000000000000e+01,4.796610000000000262e+00
1.400000000000000000e+02,4.600000000000000000e+01,4.922649999999999970e+00
7.200000000000000000e+01,4.596999999999999886e+01,4.955009999999999692e+00
7.700000000000000000e+01,4.596999999999999886e+01,4.955009999999999692e+00
3.000000000000000000e+02,4.600999999999999801e+01,4.980050000000000310e+00
9.600000000000000000e+01,4.600999999999999801e+01,4.884920000000000151e+00
3.550000000000000000e+02,4.600000000000000000e+01,4.903330000000000410e+00
9.500000000000000000e+01,4.599000000000000199e+01,4.847819999999999574e+00
8.100000000000000000e+01,4.600000000000000000e+01,4.846860000000000390e+00
3.200000000000000000e+01,4.602000000000000313e+01,4.862619999999999720e+00
1.450000000000000000e+02,4.600999999999999801e+01,4.951270000000000060e+00
1.500000000000000000e+02,4.600999999999999801e+01,4.915350000000000108e+00
8.300000000000000000e+01,4.602000000000000313e+01,4.893379999999999619e+00
1.900000000000000000e+02,4.600000000000000000e+01,4.887699999999999712e+00
7.300000000000000000e+01,4.602000000000000313e+01,4.877059000000000033e+00
4.290000000000000000e+02,4.600999999999999801e+01,4.859259999999999913e+00
1.530000000000000000e+02,4.600999999999999801e+01,4.895330000000000403e+00
1.290000000000000000e+02,4.600000000000000000e+01,4.910269999999999690e+00
1.230000000000000000e+02,4.602000000000000313e+01,4.869589999999999641e+00
6.700000000000000000e+01,4.600999999999999801e+01,4.838610000000000078e+00
1.360000000000000000e+02,4.600999999999999801e+01,4.887830000000000119e+00
1.080000000000000000e+02,4.600000000000000000e+01,4.886626999999999832e+00
3.070000000000000000e+02,4.602000000000000313e+01,4.891960000000000086e+00
2.490000000000000000e+02,4.600000000000000000e+01,4.838930000000000398e+00
1.080000000000000000e+02,4.603000000000000114e+01,4.909510000000000041e+00
1.480000000000000000e+02,4.603000000000000114e+01,4.872440000000000104e+00
2.950000000000000000e+02,4.600999999999999801e+01,4.869970000000000354e+00
9.500000000000000000e+02,4.603000000000000114e+01,4.883919999999999817e+00
1.430000000000000000e+02,4.600000000000000000e+01,4.881029999999999980e+00
6.500000000000000000e+02,4.600999999999999801e+01,4.917880000000000251e+00
1.500000000000000000e+02,4.603000000000000114e+01,4.879069999999999574e+00
2.910000000000000000e+02,4.600999999999999801e+01,4.864510000000000112e+00
7.800000000000000000e+01,4.599000000000000199e+01,4.875589999999999868e+00
3.920000000000000000e+02,4.600999999999999801e+01,4.867899999999999672e+00
9.900000000000000000e+01,4.603000000000000114e+01,4.886899999999999800e+00
1.350000000000000000e+02,4.600999999999999801e+01,4.976429999999999687e+00
1.860000000000000000e+02,4.602000000000000313e+01,4.896679999999999922e+00
1.890000000000000000e+02,4.600000000000000000e+01,4.906699999999999839e+00
1.070000000000000000e+02,4.602000000000000313e+01,4.860529999999999795e+00
2.000000000000000000e+02,4.602000000000000313e+01,4.848530000000000229e+00
1.920000000000000000e+02,4.600999999999999801e+01,4.898089999999999833e+00
1.930000000000000000e+02,4.600999999999999801e+01,4.897680000000000256e+00
1.100000000000000000e+02,4.600999999999999801e+01,4.876839999999999620e+00
1.800000000000000000e+02,4.600000000000000000e+01,4.929710000000000036e+00
8.000000000000000000e+01,4.600000000000000000e+01,4.795440000000000147e+00
1.800000000000000000e+02,4.600999999999999801e+01,4.902730000000000032e+00
1.250000000000000000e+02,4.600999999999999801e+01,4.868330000000000268e+00
1.500000000000000000e+02,4.602000000000000313e+01,4.908450000000000202e+00
2.500000000000000000e+02,4.600000000000000000e+01,4.942370000000000374e+00
4.100000000000000000e+01,4.596000000000000085e+01,5.014710000000000001e+00
8.500000000000000000e+01,4.600000000000000000e+01,4.897009999999999863e+00
7.400000000000000000e+01,4.602000000000000313e+01,4.846879999999999633e+00
2.870000000000000000e+02,4.602000000000000313e+01,4.861779064281084750e+00
3.250000000000000000e+02,4.603000000000000114e+01,4.888860000000000205e+00
1.020000000000000000e+02,4.600000000000000000e+01,4.886320000000000441e+00
8.500000000000000000e+01,4.602000000000000313e+01,4.845130000000000159e+00
5.500000000000000000e+01,4.596999999999999886e+01,4.946469999999999700e+00
7.500000000000000000e+01,4.603000000000000114e+01,4.848659999999999748e+00
1.350000000000000000e+02,4.603000000000000114e+01,4.888539999999999885e+00
9.900000000000000000e+01,4.599000000000000199e+01,4.912169999999999703e+00
3.000000000000000000e+02,4.600999999999999801e+01,4.866929999999999978e+00
2.850000000000000000e+02,4.600999999999999801e+01,4.861609999999999765e+00
2.950000000000000000e+02,4.600000000000000000e+01,4.920350000000000001e+00
1.200000000000000000e+02,4.600000000000000000e+01,4.900789999999999758e+00
9.000000000000000000e+01,4.603000000000000114e+01,4.915650000000000297e+00
3.860000000000000000e+02,4.600999999999999801e+01,4.879179999999999851e+00
1.490000000000000000e+02,4.603000000000000114e+01,4.946170000000000400e+00
8.000000000000000000e+01,4.600999999999999801e+01,4.938170000000000393e+00
1.070000000000000000e+02,4.600999999999999801e+01,4.863510999999999918e+00
1.500000000000000000e+02,4.600999999999999801e+01,4.858530000000000015e+00
1.600000000000000000e+02,4.600000000000000000e+01,4.860009999999999941e+00
8.200000000000000000e+01,4.603000000000000114e+01,4.907790000000000319e+00
4.340000000000000000e+02,4.600999999999999801e+01,4.882349999999999746e+00
2.990000000000000000e+02,4.603000000000000114e+01,4.928989999999999760e+00
2.600000000000000000e+02,4.600000000000000000e+01,4.890930000000000000e+00
1.800000000000000000e+02,4.600999999999999801e+01,4.851379999999999804e+00
1.900000000000000000e+02,4.603000000000000114e+01,4.891610000000000014e+00
2.500000000000000000e+02,4.600999999999999801e+01,4.918090000000000295e+00
3.000000000000000000e+02,4.600999999999999801e+01,4.869010000000000282e+00
1.270000000000000000e+02,4.602000000000000313e+01,4.860190000000000232e+00
8.100000000000000000e+01,4.606000000000000227e+01,4.888639999999999652e+00
2.800000000000000000e+02,4.602000000000000313e+01,4.873890000000000278e+00
1.400000000000000000e+02,4.602000000000000313e+01,4.886190000000000033e+00
1.960000000000000000e+02,4.602000000000000313e+01,4.884900000000000020e+00
1.100000000000000000e+02,4.602000000000000313e+01,4.885379999999999612e+00
1.250000000000000000e+02,4.602000000000000313e+01,4.885530000000000150e+00
1.600000000000000000e+02,4.603000000000000114e+01,4.887649999999999828e+00
1.750000000000000000e+02,4.602000000000000313e+01,4.876369999999999649e+00
4.000000000000000000e+02,4.600999999999999801e+01,4.872069999999999901e+00
1.930000000000000000e+02,4.600000000000000000e+01,5.007839999999999847e+00
6.400000000000000000e+01,4.600000000000000000e+01,4.936180000000000234e+00
5.900000000000000000e+01,4.603000000000000114e+01,4.943500000000000227e+00
1.150000000000000000e+02,4.600000000000000000e+01,4.921929999999999694e+00
7.900000000000000000e+01,4.600000000000000000e+01,4.921929999999999694e+00
1.350000000000000000e+02,4.602000000000000313e+01,4.903529999999999944e+00
4.560000000000000000e+02,4.600999999999999801e+01,4.873669999999999725e+00
7.500000000000000000e+01,4.602000000000000313e+01,4.965220000000000411e+00
1.110000000000000000e+02,4.600999999999999801e+01,4.853200000000000180e+00
1.590000000000000000e+02,4.603000000000000114e+01,4.915199999999999569e+00
1.870000000000000000e+02,4.600999999999999801e+01,4.857779999999999987e+00
7.700000000000000000e+01,4.603999999999999915e+01,4.991859999999999964e+00
7.400000000000000000e+01,4.602000000000000313e+01,4.846059999999999590e+00
1.500000000000000000e+02,4.600999999999999801e+01,4.890419999999999767e+00
1.000000000000000000e+02,4.602000000000000313e+01,4.868260000000000254e+00
6.000000000000000000e+01,4.600999999999999801e+01,4.933250226668699945e+00
8.800000000000000000e+01,4.602000000000000313e+01,4.852000000000000313e+00
1.860000000000000000e+02,4.600000000000000000e+01,4.905289999999999928e+00
2.200000000000000000e+02,4.603000000000000114e+01,4.888460000000000250e+00
8.800000000000000000e+01,4.600999999999999801e+01,4.924809999999999910e+00
5.000000000000000000e+01,4.599000000000000199e+01,4.805780000000000385e+00
1.000000000000000000e+02,4.603000000000000114e+01,4.803510000000000169e+00
1.350000000000000000e+02,4.603000000000000114e+01,4.891639999999999766e+00
1.500000000000000000e+02,4.600999999999999801e+01,4.862020000000000231e+00
5.100000000000000000e+01,4.602000000000000313e+01,4.847900000000000098e+00
3.000000000000000000e+02,4.600000000000000000e+01,4.891049999999999898e+00
1.200000000000000000e+02,4.602000000000000313e+01,4.850139999999999674e+00
1.550000000000000000e+02,4.602000000000000313e+01,4.890360000000000262e+00
1.390000000000000000e+02,4.602000000000000313e+01,4.868299999999999628e+00
2.280000000000000000e+02,4.600000000000000000e+01,4.890629999999999811e+00
1.550000000000000000e+02,4.600999999999999801e+01,4.866920000000000357e+00
2.820000000000000000e+02,4.600999999999999801e+01,4.893265000000000420e+00
1.220000000000000000e+02,4.603000000000000114e+01,4.880580000000000140e+00
1.190000000000000000e+02,4.600999999999999801e+01,4.885010000000000296e+00
1.950000000000000000e+02,4.602000000000000313e+01,4.882170000000000343e+00
2.500000000000000000e+02,4.602000000000000313e+01,4.870309999999999917e+00
8.200000000000000000e+01,4.603000000000000114e+01,4.835829999999999629e+00
2.850000000000000000e+02,4.600000000000000000e+01,4.859040000000000248e+00
7.500000000000000000e+01,4.600999999999999801e+01,4.949620000000000353e+00
1.030000000000000000e+02,4.600999999999999801e+01,4.853790000000000049e+00
1.050000000000000000e+02,4.599000000000000199e+01,4.922699999999999854e+00
1.260000000000000000e+02,4.600999999999999801e+01,4.884999999999999787e+00
3.000000000000000000e+02,4.602000000000000313e+01,4.887260000000000382e+00
4.500000000000000000e+01,4.603000000000000114e+01,4.856449999999999712e+00
4.360000000000000000e+02,4.600000000000000000e+01,4.891610000000000014e+00
3.000000000000000000e+02,4.602000000000000313e+01,4.887229999999999741e+00
1.530000000000000000e+02,4.602000000000000313e+01,4.892590000000000217e+00
5.000000000000000000e+01,4.600999999999999801e+01,4.938460000000000072e+00
1.250000000000000000e+02,4.600000000000000000e+01,4.913140000000000285e+00
9.000000000000000000e+01,4.599000000000000199e+01,4.894449999999999967e+00
8.100000000000000000e+01,4.599000000000000199e+01,4.875460000000000349e+00
4.750000000000000000e+02,4.600999999999999801e+01,4.882979999999999876e+00
5.100000000000000000e+01,4.600999999999999801e+01,4.877169999999999561e+00
1.150000000000000000e+02,4.600999999999999801e+01,4.952860000000000262e+00
3.970000000000000000e+02,4.600999999999999801e+01,4.892409999999999926e+00
1.250000000000000000e+02,4.600999999999999801e+01,4.897090000000000387e+00
1.190000000000000000e+02,4.600000000000000000e+01,4.857070000000000221e+00
1.550000000000000000e+02,4.600999999999999801e+01,4.855629999999999669e+00
1.000000000000000000e+02,4.602000000000000313e+01,4.882929999999999993e+00
1.290000000000000000e+02,4.602000000000000313e+01,4.890579999999999927e+00
2.000000000000000000e+02,4.600000000000000000e+01,4.884640000000000093e+00
2.200000000000000000e+02,4.599000000000000199e+01,4.903959999999999653e+00
7.900000000000000000e+01,4.604999999999999716e+01,4.902639999999999887e+00
8.400000000000000000e+01,4.600000000000000000e+01,4.900050000000000239e+00
2.990000000000000000e+02,4.599000000000000199e+01,4.896329999999999849e+00
1.140000000000000000e+02,4.600999999999999801e+01,4.861740000000000173e+00
2.000000000000000000e+02,4.600000000000000000e+01,4.938060000000000116e+00
1.750000000000000000e+02,4.599000000000000199e+01,4.911929999999999907e+00
2.730000000000000000e+02,4.600000000000000000e+01,4.890369999999999884e+00
1.800000000000000000e+02,4.603000000000000114e+01,4.939329999999999998e+00
2.290000000000000000e+02,4.602000000000000313e+01,4.888860000000000205e+00
1.510000000000000000e+02,4.602000000000000313e+01,4.857610000000000205e+00
2.450000000000000000e+02,4.602000000000000313e+01,4.834489999999999732e+00
3.320000000000000000e+02,4.600999999999999801e+01,4.888670000000000293e+00
1.800000000000000000e+02,4.602000000000000313e+01,4.849849999999999994e+00
8.200000000000000000e+01,4.603000000000000114e+01,4.852540000000000298e+00
